id,description,requirement,preferredExperience,description_analyzed,requirement_analyzed,preferredExperience_analyzed,description_analyzed_all,requirement_analyzed_all,preferredExperience_analyzed_all
29518,"• Flutter 기반의 앱 프로젝트를 관리합니다.
• 특히 안드로이드 중심의 문제를 해결합니다.
• 모바일 앱과 웹 간의 연계 기능 개발합니다.
• 글로벌 서비스를 위한 다양한 기능을 개발합니다.","※ Flutter에 대한 경력은 보지 않습니다.

• Flutter에 대한 관심
• 안드로이드 운영체제에 대한 깊은 이해
• 컴퓨터 공학 전공 지식
• 지속적인 개선과 발전을 통해 성장하는 서비스 경험을 원하시는 분","• Flutter의 안드로이드 플러그인 개발 경험
• 숙련된 안드로이드 지식
• 복잡한 상태 관리 경험","['기반', '앱', '프로젝트', '관리', '안드로이드', '중심', '문제', '해결', '모바일', '앱', '웹', '간', '연계', '기능', '개발', '글로벌', '서비스', '다양', '기능', '개발']","['경력', '관심', '안드로이드', '운영', '체제', '이해', '컴퓨터', '공학', '전공', '지식', '지속', '개선', '발전', '성장', '서비스', '경험', '원', '분']","['안드로이드', '플러그인', '개발', '경험', '숙련', '안드로이드', '지식', '상태', '관리', '경험']","[('Flutter', 'SL'), ('기반', 'NNG'), ('앱', 'NNG'), ('프로젝트', 'NNG'), ('관리', 'NNG'), ('ᆸ니다', 'EF'), ('특히', 'MAG'), ('안드로이드', 'NNG'), ('중심', 'NNG'), ('문제', 'NNG'), ('해결', 'NNG'), ('ᆸ니다', 'EF'), ('모바일', 'NNG'), ('앱', 'NNG'), ('웹', 'NNG'), ('간', 'NNB'), ('연계', 'NNG'), ('기능', 'NNG'), ('개발', 'NNG'), ('ᆸ니다', 'EF'), ('글로벌', 'NNG'), ('서비스', 'NNG'), ('다양', 'NNG'), ('기능', 'NNG'), ('개발', 'NNG'), ('ᆸ니다', 'EF')]","[('Flutter', 'SL'), ('경력', 'NNG'), ('습니다', 'EF'), ('Flutter', 'SL'), ('관심', 'NNG'), ('안드로이드', 'NNG'), ('운영', 'NNG'), ('체제', 'NNG'), ('깊', 'VA'), ('이해', 'NNG'), ('컴퓨터', 'NNG'), ('공학', 'NNG'), ('전공', 'NNG'), ('지식', 'NNG'), ('지속', 'NNG'), ('개선', 'NNG'), ('발전', 'NNG'), ('성장', 'NNG'), ('서비스', 'NNG'), ('경험', 'NNG'), ('원', 'NNG'), ('시', 'EP'), ('분', 'NNB')]","[('Flutter', 'SL'), ('안드로이드', 'NNG'), ('플러그인', 'NNG'), ('개발', 'NNG'), ('경험', 'NNG'), ('숙련', 'NNG'), ('안드로이드', 'NNG'), ('지식', 'NNG'), ('복잡', 'XR'), ('상태', 'NNG'), ('관리', 'NNG'), ('경험', 'NNG')]"
29499,"오픈서베이를 소개 합니다!오픈서베이 개발팀은 데이터를 효율적으로 처리하고, 복잡한 프로세스를 단순화하는 문제를 정의하고 해결하고 있습니다.
입사 후 3-6개월은 시니어 엔지니어로 일하며 온보딩 기간을 갖고, 온보딩이 끝나면 TL 역할을 맡게 됩니다.
오픈서베이 개발팀 TL은 서비스 개발에 대한 리더십을 갖고 1-5명의 엔지니어를 매니징합니다.
오픈서베이 데이터스페이스는 고객의 데이터를 효율적으로 수집, 분석 할 수 있는 리서치, 고객경험분석 플랫폼입니다.이런 일을 합니다오픈서베이 데이터스페이스 개발 (수집, 편집, 운영 기능)신규 컴포넌트 Technical Leader개발 환경Java 11(or 17), Kotlin, Gradle, Spring Boot(w/ JPA, Eureka, OpenFeign)Amazon Aurora 3 (MySQL 8 호환), JUnit, Kubernetes, Argo CD, ELK stack, Redis","이런 엔지니어 분과 일하고 싶어요!품질 좋은 소프트웨어 개발을 위해 지속적으로 노력해오신 분기술의 원리를 이해하고, 파고드는 자세를 가지신 분객체지향을 이해하고 개발하시는 분새로운 기술에 호기심이 많고 적극적으로 학습하고 공유하는 분코드 리뷰 등을 통해 주변 동료에게 자극을 주는 분배움과 공유를 통해 동반 성장을 선호하는 분문제 해결 능력과 커뮤니케이션 역량이 좋으신 분단위 테스트 또는 성능 테스트에 대한 고민을 해보신 분이런 역량을 가진 분들을 찾습니다서비스 개발 7년 이상 경험 또는 그에 준하는 역량을 보유한 분주도적으로 문제정의를 하고 해결한 경험이 있으신 분QA, 배포, 롤백, 모니터링 등 개발 프로세스에 대한 이해가 있으신 분","이런 역량을 가진 분이라면 더 좋습니다여러 명의 구성원들과 협업 개발 경험 (SRS/SDD 작성과 리뷰, 코드리뷰 등)트래픽, 방어코딩, 로깅, 예외처리 등 안정적인 서비스 운영에 필요한 개발에 대한 이해서비스 보안에 대한 이해가 있으신 분","['오픈', '서베이', '소개', '오픈', '서베이', '개발', '팀', '데이터', '효율', '처리', '프로세스', '단순', '문제', '정의', '해결', '입사', '후', '개월', '시니어', '엔지니어', '온보딩', '기간', '온보딩이', '끝', '역할', '오픈', '서베이', '개발', '팀', '서비스', '개발', '리더십', '엔지니어', '매니징', '오픈', '서베이', '데이터', '스페이스', '고객', '데이터', '효율', '수집', '분석', '리서치', '고객', '경험', '분석', '플랫폼', '오픈', '서베이', '데이터', '스페이스', '개발', '수집', '편집', '운영', '기능', '신규', '컴포넌트', '개발', '환경', '호환']","['엔지니어', '분', '품질', '소프트웨어', '개발', '지속', '노력', '분', '기술', '원리', '이해', '자세', '분', '객체', '지향', '이해', '개발', '분', '기술', '호기심', '적극', '학습', '공유', '분', '코드', '리뷰', '주변', '동료', '자극', '분', '공유', '동반', '성장', '선호', '분', '문제', '해결', '능력', '커뮤니케이션', '역량', '분', '단위', '테스트', '성능', '테스트', '고민', '분', '역량', '분', '서비스', '개발', '이상', '경험', '역량', '보유', '분', '주도', '문제', '정의', '해결', '경험', '분', '배포', '롤백', '모니터링', '개발', '프로세스', '이해', '분']","['역량', '분', '구성원', '협업', '개발', '경험', '작성', '리뷰', '코드리뷰', '트래픽', '방어', '코딩', '로깅', '예외', '처리', '안정', '서비스', '운영', '필요', '개발', '이해', '서비스', '보안', '이해', '분']","[('오픈', 'NNG'), ('서베이', 'NNG'), ('소개', 'NNG'), ('ᆸ니다', 'EF'), ('오픈', 'NNG'), ('서베이', 'NNG'), ('개발', 'NNG'), ('팀', 'NNG'), ('데이터', 'NNG'), ('효율', 'NNG'), ('처리', 'NNG'), ('복잡', 'XR'), ('프로세스', 'NNG'), ('단순', 'NNG'), ('문제', 'NNG'), ('정의', 'NNG'), ('해결', 'NNG'), ('습니다', 'EF'), ('입사', 'NNG'), ('후', 'NNG'), ('3-6', 'W_SERIAL'), ('개월', 'NNB'), ('시니어', 'NNG'), ('엔지니어', 'NNG'), ('온보딩', 'NNG'), ('기간', 'NNG'), ('갖', 'VV'), ('온보딩이', 'NNG'), ('끝', 'NNG'), ('나', 'VV'), ('TL', 'SL'), ('역할', 'NNG'), ('맡', 'VV'), ('ᆸ니다', 'EF'), ('오픈', 'NNG'), ('서베이', 'NNG'), ('개발', 'NNG'), ('팀', 'NNG'), ('TL', 'SL'), ('서비스', 'NNG'), ('개발', 'NNG'), ('리더십', 'NNG'), ('갖', 'VV'), ('1-5', 'W_SERIAL'), ('엔지니어', 'NNG'), ('매니징', 'NNG'), ('ᆸ니다', 'EF'), ('오픈', 'NNG'), ('서베이', 'NNG'), ('데이터', 'NNG'), ('스페이스', 'NNG'), ('고객', 'NNG'), ('데이터', 'NNG'), ('효율', 'NNG'), ('수집', 'NNG'), ('분석', 'NNG'), ('있', 'VA'), ('리서치', 'NNG'), ('고객', 'NNG'), ('경험', 'NNG'), ('분석', 'NNG'), ('플랫폼', 'NNG'), ('ᆸ니다', 'EF'), ('이런', 'MM'), ('ᆸ니다', 'EF'), ('오픈', 'NNG'), ('서베이', 'NNG'), ('데이터', 'NNG'), ('스페이스', 'NNG'), ('개발', 'NNG'), ('수집', 'NNG'), ('편집', 'NNG'), ('운영', 'NNG'), ('기능', 'NNG'), ('신규', 'NNG'), ('컴포넌트', 'NNG'), ('Technical', 'SL'), ('Leader', 'SL'), ('개발', 'NNG'), ('환경', 'NNG'), ('Java', 'SL'), ('11', 'SN'), ('or', 'SL'), ('17', 'SN'), ('Kotlin', 'SL'), ('Gradle', 'SL'), ('Spring', 'SL'), ('Boot', 'SL'), ('w', 'SL'), ('JPA', 'SL'), ('Eureka', 'SL'), ('OpenFeign', 'SL'), ('Amazon', 'SL'), ('Aurora', 'SL'), ('3', 'SN'), ('MySQL', 'SL'), ('8', 'SN'), ('호환', 'NNG'), ('JUnit', 'SL'), ('Kubernetes', 'SL'), ('Argo', 'SL'), ('CD', 'SL'), ('ELK', 'SL'), ('stack', 'SL'), ('Redis', 'SL')]","[('이런', 'MM'), ('엔지니어', 'NNG'), ('분', 'NNB'), ('싶', 'VX'), ('요', 'JX'), ('품질', 'NNG'), ('좋', 'VA'), ('소프트웨어', 'NNG'), ('개발', 'NNG'), ('지속', 'NNG'), ('노력', 'NNG'), ('오', 'VV'), ('시', 'EP'), ('분', 'NNB'), ('기술', 'NNG'), ('원리', 'NNG'), ('이해', 'NNG'), ('파', 'VV'), ('들', 'VX'), ('자세', 'NNG'), ('가지', 'VV'), ('시', 'EP'), ('분', 'NNB'), ('객체', 'NNG'), ('지향', 'NNG'), ('이해', 'NNG'), ('개발', 'NNG'), ('시', 'EP'), ('분', 'NNB'), ('새롭', 'VA-I'), ('기술', 'NNG'), ('호기심', 'NNG'), ('많', 'VA'), ('적극', 'NNG'), ('학습', 'NNG'), ('공유', 'NNG'), ('분', 'NNB'), ('코드', 'NNG'), ('리뷰', 'NNG'), ('주변', 'NNG'), ('동료', 'NNG'), ('자극', 'NNG'), ('주', 'VV'), ('분', 'NNB'), ('배우', 'VV'), ('ᆷ', 'ETN'), ('공유', 'NNG'), ('동반', 'NNG'), ('성장', 'NNG'), ('선호', 'NNG'), ('분', 'NNG'), ('문제', 'NNG'), ('해결', 'NNG'), ('능력', 'NNG'), ('커뮤니케이션', 'NNG'), ('역량', 'NNG'), ('좋', 'VA'), ('으시', 'EP'), ('분', 'NNB'), ('단위', 'NNG'), ('테스트', 'NNG'), ('또는', 'MAG'), ('성능', 'NNG'), ('테스트', 'NNG'), ('고민', 'NNG'), ('보', 'VX'), ('시', 'EP'), ('분', 'NNB'), ('이런', 'MM'), ('역량', 'NNG'), ('가지', 'VV'), ('분', 'NNB'), ('찾', 'VV'), ('습니다', 'EF'), ('서비스', 'NNG'), ('개발', 'NNG'), ('7', 'SN'), ('이상', 'NNG'), ('경험', 'NNG'), ('또는', 'MAG'), ('준하', 'VV'), ('역량', 'NNG'), ('보유', 'NNG'), ('분', 'NNB'), ('주도', 'NNG'), ('문제', 'NNG'), ('정의', 'NNG'), ('해결', 'NNG'), ('경험', 'NNG'), ('있', 'VA'), ('으시', 'EP'), ('분', 'NNB'), ('QA', 'SL'), ('배포', 'NNG'), ('롤백', 'NNP'), ('모니터링', 'NNG'), ('개발', 'NNG'), ('프로세스', 'NNG'), ('이해', 'NNG'), ('있', 'VA'), ('으시', 'EP'), ('분', 'NNB')]","[('이런', 'MM'), ('역량', 'NNG'), ('가지', 'VV'), ('분', 'NNB'), ('라면', 'EC'), ('좋', 'VA'), ('습니다', 'EF'), ('여러', 'MM'), ('구성원', 'NNG'), ('협업', 'NNG'), ('개발', 'NNG'), ('경험', 'NNG'), ('SRS', 'SL'), ('SDD', 'SL'), ('작성', 'NNG'), ('리뷰', 'NNG'), ('코드리뷰', 'NNG'), ('트래픽', 'NNG'), ('방어', 'NNG'), ('코딩', 'NNG'), ('로깅', 'NNG'), ('예외', 'NNG'), ('처리', 'NNG'), ('안정', 'NNG'), ('서비스', 'NNG'), ('운영', 'NNG'), ('필요', 'NNG'), ('개발', 'NNG'), ('이해', 'NNG'), ('서비스', 'NNG'), ('보안', 'NNG'), ('이해', 'NNG'), ('있', 'VA'), ('으시', 'EP'), ('분', 'NNB')]"
29500,"## \# 슬로우플랫폼슬로우플랫폼은 'SlowTalk'이라는 세대공감 플랫폼 서비스를 준비 중입니다. 이 서비스는 클라우드와 인공지능(AI)을 활용해 시니어들의 취향과 관심사를 분석하고, GPS 정보를 통해 지역 중심의 커뮤니티를 제안합니다. 또한, 시니어들의 대화 패턴과 건강, 감정 상태를 파악하여 적절한 응대와 대책을 제시함으로써, 시니어들이 쉽고 편리하게 대화를 나눌 수 있게 돕습니다. 이와 더불어, 슬로우플랫폼은 IOT, AI 카메라, AI 스피커, AI 웨어러블 디바이스 등을 통합한 스마트경로당 레퍼런스 솔루션을 개발 중이며, 이를 통해 시니어들의 상태와 활동 패턴을 모니터링하고, 맞춤형 건강 정보 및 코칭을 제공할 계획입니다.### \# 팀슬로우

Slow Platform은 2023년 12월에 법인을 등록하고 2024년 1월에 출범한 스타트업입니다. 현재는 모든 크루들이 자율적이고 책임감 있게 일하면서 빠른 성장을 이루고 있습니다. 기술력과 시장 잠재력을 입증하며 빠르게 성장하고 있습니다.
우리 팀은 대단한 비전과 목표를 향해 나아가고 있습니다. 우리는 전략과 실행력을 바탕으로 빠른 성장을 추구하며, 그것을 위해 최고의 인재를 모집하고 있습니다.
우리는 ""할 수 없다""는 것에 도전하는 용기를 중요하게 생각하며, 함께 명확한 결과를 창출할 팀원을 찾고 있습니다.
우리는 열정적인 도전과 성장의 과정을 통해 함께 성장하고, 동료들과 함께 자부심을 느낄 수 있는 팀을 만들고자 합니다.
우리는 자율적이며 책임감 있는 수평적 조직 문화를 추구합니다. 우리는 개인의 의지에 따라 어떤 도전이든 시도하고 확인할 수 있는 환경을 제공하기 위해 노력합니다.

### \# 팀슬로우의 Back End Engineer는 이런 일을 해요\. \(업무 내용\)

* 스마트에이징의 새로운 길을 여는 슬로우 서비스를 단단하게 받쳐줄 백엔드 서버 개발.
* 시니어의 삶에 새로운 가치를 더할 고품질의 코드 및 안정적인 운영.
* DevOps에 기반한 안정적인 개발 및 운영의 통합.","### \# 이런 분을 원해요\. \(자격요건\)

* 백엔드 개발 경력 2\~3년에 준하는 혹은 이상의 실력을 보유하신 분을 원해요.
* Python 백엔드 개발 경력자 Python 백엔드 개발에 능숙하신 분을 원해요
* MSA Architecture에 대한 이해도가 높으신 분을 원해요.
* 모듈화 및 테스터블한 개발에 익숙하신 분을 원해요.
* 자율적이며 성장을 지향하고 커뮤니케이션이 원활하신 분을 원해요.
* 동료와 배움을 적극적으로 나누시는 분을 원해요.","### \# 이런 분이시라면 더 좋아요\. \(우대사항\)

* Cloud, Golang, Kubernetes, Kafka에 대한 이해도가 높으신 분이시라면 더 좋아요.
* 프로세스 자동화에 전문성이 있으신 분이시라면 더 좋아요.
* Spring framework 개발 경험이 있으신 분이시라면 더 좋아요.
* Frontend 개발도 가능하신 분이시라면 더 좋아요.
* 새로운 기술의 배움과 도전을 즐기시는 분이시라면 더 좋아요.","['슬로우', '플랫폼', '슬로우', '플랫폼', '세대', '공감', '플랫폼', '서비스', '준비', '서비스', '클라우드', '인공', '지능', '활용', '시니어', '취향', '관심사', '분석', '정보', '중심', '커뮤니티', '제안', '시니어', '대화', '패턴', '건강', '감정', '상태', '파악', '응대', '대책', '제시', '시니어', '편리', '대화', '슬로우', '플랫폼', '카메라', '스피커', '웨어러블', '디바이스', '통합', '스마트', '경로당', '레퍼런스', '솔루션', '개발', '시니어', '상태', '활동', '패턴', '모니터링', '맞춤', '건강', '정보', '코칭', '제공', '계획', '팀', '슬로우', '법인', '등록', '출범', '스타트업', '현재', '크루', '자율', '책임감', '성장', '기술력', '시장', '잠재력', '입증', '성장', '팀', '비전', '목표', '전략', '실행력', '바탕', '성장', '추구', '최고', '인재', '모집', '도전', '용기', '중요', '생각', '결과', '창출', '팀원', '열정', '도전', '성장', '과정', '성장', '동료', '자부심', '팀', '자율', '책임감', '수평', '조직', '문화', '추구', '개인', '의지', '도전', '시도', '확인', '환경', '제공', '노력', '팀', '슬로우', '업무', '내용', '스마트', '에이징', '길', '슬로우', '서비스', '백', '엔드', '서버', '개발', '시니어', '삶', '가치', '품질', '코드', '안정', '운영', '기반', '안정', '개발', '운영', '통합']","['분', '자격', '요건', '백', '엔드', '개발', '경력', '이상', '실력', '보유', '분', '백', '엔드', '개발', '경력자', '엔드', '개발', '분', '이해도', '분', '모듈', '테스터블', '개발', '분', '자율', '성장', '지향', '커뮤니케이션', '원활', '분', '동료', '적극', '분']","['분', '우대', '사항', '이해도', '분', '프로세스', '자동', '전문', '분', '개발', '경험', '분', '개발', '가능', '분', '기술', '도전', '분']","[('슬로우', 'NNG'), ('플랫폼', 'NNG'), ('슬로우', 'NNG'), ('플랫폼', 'NNG'), ('SlowTalk', 'SL'), ('세대', 'NNG'), ('공감', 'NNG'), ('플랫폼', 'NNG'), ('서비스', 'NNG'), ('준비', 'NNG'), ('ᆸ니다', 'EF'), ('서비스', 'NNG'), ('클라우드', 'NNP'), ('인공', 'NNG'), ('지능', 'NNG'), ('AI', 'SL'), ('활용', 'NNG'), ('시니어', 'NNG'), ('취향', 'NNG'), ('관심사', 'NNG'), ('분석', 'NNG'), ('GPS', 'SL'), ('정보', 'NNG'), ('중심', 'NNG'), ('커뮤니티', 'NNG'), ('제안', 'NNG'), ('ᆸ니다', 'EF'), ('또한', 'MAG'), ('시니어', 'NNG'), ('대화', 'NNG'), ('패턴', 'NNG'), ('건강', 'NNG'), ('감정', 'NNG'), ('상태', 'NNG'), ('파악', 'NNG'), ('적절', 'XR'), ('응대', 'NNG'), ('대책', 'NNG'), ('제시', 'NNG'), ('ᆷ', 'ETN'), ('으로써', 'JKB'), ('시니어', 'NNG'), ('쉽', 'VA-I'), ('편리', 'NNG'), ('대화', 'NNG'), ('나누', 'VV'), ('있', 'VA'), ('돕', 'VV-I'), ('습니다', 'EF'), ('더불', 'VV'), ('슬로우', 'NNG'), ('플랫폼', 'NNG'), ('IOT', 'SL'), ('AI', 'SL'), ('카메라', 'NNG'), ('AI', 'SL'), ('스피커', 'NNG'), ('AI', 'SL'), ('웨어러블', 'NNG'), ('디바이스', 'NNG'), ('통합', 'NNG'), ('스마트', 'NNG'), ('경로당', 'NNG'), ('레퍼런스', 'NNG'), ('솔루션', 'NNG'), ('개발', 'NNG'), ('시니어', 'NNG'), ('상태', 'NNG'), ('활동', 'NNG'), ('패턴', 'NNG'), ('모니터링', 'NNG'), ('맞춤', 'NNG'), ('형', 'XSN'), ('건강', 'NNG'), ('정보', 'NNG'), ('및', 'MAG'), ('코칭', 'NNG'), ('제공', 'NNG'), ('계획', 'NNG'), ('ᆸ니다', 'EF'), ('팀', 'NNG'), ('슬로우', 'NNG'), ('Slow', 'SL'), ('Platform', 'SL'), ('2023', 'SN'), ('12', 'SN'), ('법인', 'NNG'), ('등록', 'NNG'), ('2024', 'SN'), ('1', 'SN'), ('출범', 'NNG'), ('스타트업', 'NNG'), ('ᆸ니다', 'EF'), ('현재', 'NNG'), ('모든', 'MM'), ('크루', 'NNP'), ('자율', 'NNG'), ('책임감', 'NNG'), ('있', 'VA'), ('빠르', 'VA'), ('성장', 'NNG'), ('이루', 'VV'), ('습니다', 'EF'), ('기술력', 'NNG'), ('시장', 'NNG'), ('잠재력', 'NNG'), ('입증', 'NNG'), ('빠르', 'VA'), ('성장', 'NNG'), ('습니다', 'EF'), ('팀', 'NNG'), ('대단', 'XR'), ('비전', 'NNG'), ('목표', 'NNG'), ('향하', 'VV'), ('나아가', 'VV'), ('습니다', 'EF'), ('전략', 'NNG'), ('실행력', 'NNG'), ('바탕', 'NNG'), ('빠르', 'VA'), ('성장', 'NNG'), ('추구', 'NNG'), ('그것', 'NP'), ('최고', 'NNG'), ('인재', 'NNG'), ('모집', 'NNG'), ('습니다', 'EF'), ('도전', 'NNG'), ('용기', 'NNG'), ('중요', 'NNG'), ('생각', 'NNG'), ('함께', 'MAG'), ('명확', 'XR'), ('결과', 'NNG'), ('창출', 'NNG'), ('팀원', 'NNG'), ('찾', 'VV'), ('습니다', 'EF'), ('열정', 'NNG'), ('도전', 'NNG'), ('성장', 'NNG'), ('과정', 'NNG'), ('함께', 'MAG'), ('성장', 'NNG'), ('동료', 'NNG'), ('함께', 'MAG'), ('자부심', 'NNG'), ('느끼', 'VV'), ('있', 'VA'), ('팀', 'NNG'), ('만들', 'VV'), ('고자', 'EC'), ('ᆸ니다', 'EF'), ('자율', 'NNG'), ('책임감', 'NNG'), ('수평', 'NNG'), ('조직', 'NNG'), ('문화', 'NNG'), ('추구', 'NNG'), ('ᆸ니다', 'EF'), ('개인', 'NNG'), ('의지', 'NNG'), ('어떻', 'VA-I'), ('도전', 'NNG'), ('든', 'EC'), ('시도', 'NNG'), ('확인', 'NNG'), ('있', 'VA'), ('환경', 'NNG'), ('제공', 'NNG'), ('노력', 'NNG'), ('ᆸ니다', 'EF'), ('팀', 'NNG'), ('슬로우', 'NNG'), ('Back', 'SL'), ('End', 'SL'), ('Engineer', 'SL'), ('이런', 'MM'), ('어요', 'EF'), ('업무', 'NNG'), ('내용', 'NNG'), ('스마트', 'NNG'), ('에이징', 'NNG'), ('새롭', 'VA-I'), ('길', 'NNG'), ('열', 'VV'), ('슬로우', 'NNG'), ('서비스', 'NNG'), ('단단', 'XR'), ('받치', 'VV'), ('백', 'NNG'), ('엔드', 'NNG'), ('서버', 'NNG'), ('개발', 'NNG'), ('시니어', 'NNG'), ('삶', 'NNG'), ('새롭', 'VA-I'), ('가치', 'NNG'), ('고', 'XPN'), ('품질', 'NNG'), ('코드', 'NNG'), ('및', 'MAG'), ('안정', 'NNG'), ('운영', 'NNG'), ('DevOps', 'SL'), ('기반', 'NNG'), ('안정', 'NNG'), ('개발', 'NNG'), ('및', 'MAJ'), ('운영', 'NNG'), ('통합', 'NNG')]","[('이런', 'MM'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF'), ('자격', 'NNG'), ('요건', 'NNG'), ('백', 'NNG'), ('엔드', 'NNG'), ('개발', 'NNG'), ('경력', 'NNG'), ('2', 'SN'), ('3', 'SN'), ('준하', 'VV'), ('혹은', 'MAG'), ('이상', 'NNG'), ('실력', 'NNG'), ('보유', 'NNG'), ('시', 'EP'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF'), ('Python', 'SL'), ('백', 'NNG'), ('엔드', 'NNG'), ('개발', 'NNG'), ('경력자', 'NNG'), ('Python', 'SL'), ('백', 'NR'), ('엔드', 'NNG'), ('개발', 'NNG'), ('능숙', 'XR'), ('시', 'EP'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF'), ('MSA', 'SL'), ('Architecture', 'SL'), ('이해도', 'NNG'), ('높', 'VA'), ('으시', 'EP'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF'), ('모듈', 'NNG'), ('및', 'MAG'), ('테스터블', 'NNG'), ('개발', 'NNG'), ('익숙', 'XR'), ('시', 'EP'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF'), ('자율', 'NNG'), ('성장', 'NNG'), ('지향', 'NNG'), ('커뮤니케이션', 'NNG'), ('원활', 'NNG'), ('시', 'EP'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF'), ('동료', 'NNG'), ('배우', 'VV'), ('ᆷ', 'ETN'), ('적극', 'NNG'), ('나누', 'VV'), ('시', 'EP'), ('분', 'NNB'), ('원하', 'VV'), ('어요', 'EF')]","[('이런', 'MM'), ('분', 'NNB'), ('시', 'EP'), ('라면', 'EC'), ('좋', 'VA'), ('요', 'JX'), ('우대', 'NNG'), ('사항', 'NNG'), ('Cloud', 'SL'), ('Golang', 'SL'), ('Kubernetes', 'SL'), ('Kafka', 'SL'), ('이해도', 'NNG'), ('높', 'VA'), ('으시', 'EP'), ('분', 'NNB'), ('시', 'EP'), ('라면', 'EC'), ('좋', 'VA'), ('요', 'JX'), ('프로세스', 'NNG'), ('자동', 'NNG'), ('전문', 'NNG'), ('있', 'VA'), ('으시', 'EP'), ('분', 'NNB'), ('시', 'EP'), ('라면', 'EC'), ('좋', 'VA'), ('요', 'JX'), ('Spring', 'SL'), ('framework', 'SL'), ('개발', 'NNG'), ('경험', 'NNG'), ('있', 'VA'), ('으시', 'EP'), ('분', 'NNB'), ('시', 'EP'), ('라면', 'EC'), ('좋', 'VA'), ('요', 'JX'), ('Frontend', 'SL'), ('개발', 'NNG'), ('가능', 'NNG'), ('시', 'EP'), ('분', 'NNB'), ('시', 'EP'), ('라면', 'EC'), ('좋', 'VA'), ('요', 'JX'), ('새롭', 'VA-I'), ('기술', 'NNG'), ('배우', 'VV'), ('ᆷ', 'ETN'), ('도전', 'NNG'), ('즐기', 'VV'), ('시', 'EP'), ('분', 'NNB'), ('시', 'EP'), ('라면', 'EC'), ('좋', 'VA'), ('요', 'JX')]"
