id,description,requirement,preferredExperience,description_requirement,combined_analyzed,combined_analyzed_all,preferredExperience_analyzed,preferredExperience_analyzed_all
29553,"* solidity 기반 스마트 컨트랙트 개발
* 블록체인 기술 연구개발
* 블록체인 기반 물류 서비스 리서치","* 3년 이하 경력자
* **solidity 개발 경험자**
* nodejs, typescript 경험자
* 블록체인 기술에 흥미와 관심이 있으신 분
* 논리적이고 체계적인 문제 해결 능력 및 원활한 커뮤니케이션 능력
* 새로운 기술과 새로운 서비스를 만드는 데 두려움이 없으신 분","* 블록체인 관련 개발 업무에 종사하신 분 (dapp, core)
* 이더리움 계열 블록체인 노드 구축 및 운영 경험 있으신분","* solidity 기반 스마트 컨트랙트 개발
* 블록체인 기술 연구개발
* 블록체인 기반 물류 서비스 리서치 * 3년 이하 경력자
* **solidity 개발 경험자**
* nodejs, typescript 경험자
* 블록체인 기술에 흥미와 관심이 있으신 분
* 논리적이고 체계적인 문제 해결 능력 및 원활한 커뮤니케이션 능력
* 새로운 기술과 새로운 서비스를 만드는 데 두려움이 없으신 분","['solidity', 'nodejs', 'typescript']","['solidity+SL', 'nodejs+SL', 'typescript+SL']","['dapp', 'core']","['dapp+SL', 'core+SL']"
27062,"이런 분과 함께하고 싶습니다!|담당업무data storage/service (staging area, data lake, data warehouse, data marts, and operational data stores) 관리 및 개선data storage/service 제품의 평가, 선택, 테스트, 도입 및 최적화data storage/service 환경의 시스템 성능, 안정성, 가용성 및 회복 탄력성 확보data storage/service 모니터링 및 복구 전략 수행data wrangling/cleansing, etl, elt 프로세스를 포함한 data warehouse 활동을 설계, 개발, 테스트, 모니터링, 관리 및 검증데이터 설계, 분석, 관리의 개념 및 절차의 개발과 정착|지원자격cs/ce 학사 또는 이에 상응하는 배경 지식이 있는 분data warehouse 및 데이터 통합/공급 파이프라인 설계, 개발 또는 구축, 운영 실무 경험이 있는 분복잡한 기술적 문제를 조사하고, 효과적인 권장 사항을 개발하며, 전문적인 방식으로 문제를 해결할 수 있는 분클라우드 기반 데이터 웨어하우스(redshift, big query, snowflake) 운영 경험이 있는 분dm, bi 서비스/운영 및 data consumer의 요구사항을 접수하고 지원할 수 있는 분|우대사항dba 또는 이에 준하는 크고 복잡한 rdbms 관리 및 운용 경험이 있는 분aws cloud 기반 관리형 데이터 제품군을 활용하여 data warehouse 및 데이터 통합/공급 파이프라인 개발 또는 구축, 운영 경험이 있는 분spark, flink와 같은 분산 데이터 처리 플랫폼 구축/운용 경험이 있는 분glue, dataflow와 같은 관리형 데이터 처리 플랫폼을 데이터 파이프라인에 적용 또는 운영한 경험이 있는 분airflow와 같은 workflow 관리 시스템의 구축이나 운용을 한 경험이 있는 분합류 여정과 근무형태는 다음과 같습니다!|전형 절차영어 역량 검사▶culture fit(전화인터뷰)&직무 적합성 검사▶실무 면접▶평판 조회▶처우 협의▶최종 합격|연봉 및근무형태연봉 :개별 협의근무형태 :정규직 (시용 3개월 종료 후, 정규직 전환 가능 대상 /정규직 급여와 동일)근무시간 : 선택적 근무제 (출근시간 :오전 9시 ~ 오후 1시)지원하기 전 확인해주세요!|기타사항면접에 참석하시는 분께는 소정의 면접비를 지급해 드립니다.직군에 따라 필요 시, 전형 절차는 변경 될 수 있습니다. (코드테스트, 실무과제 등)nsuslab의 최종 합격은 회사와 후보자 상호 간 처우협의가 최종 완료된 상태를 의미합니다.허위 사실이 발견 될 경우, 채용이 취소될 수 있습니다.해당 공고는 상시 채용으로, 채용 완료 시 조기 마감될 수 있습니다.","cs/ce 학사 또는 이에 상응하는 배경 지식이 있는 분data warehouse 및 데이터 통합/공급 파이프라인 설계, 개발 또는 구축, 운영 실무 경험이 있는 분복잡한 기술적 문제를 조사하고, 효과적인 권장 사항을 개발하며, 전문적인 방식으로 문제를 해결할 수 있는 분클라우드 기반 데이터 웨어하우스(redshift, big query, snowflake) 운영 경험이 있는 분dm, bi 서비스/운영 및 data consumer의 요구사항을 접수하고 지원할 수 있는 분","dba 또는 이에 준하는 크고 복잡한 rdbms 관리 및 운용 경험이 있는 분aws cloud 기반 관리형 데이터 제품군을 활용하여 data warehouse 및 데이터 통합/공급 파이프라인 개발 또는 구축, 운영 경험이 있는 분spark, flink와 같은 분산 데이터 처리 플랫폼 구축/운용 경험이 있는 분glue, dataflow와 같은 관리형 데이터 처리 플랫폼을 데이터 파이프라인에 적용 또는 운영한 경험이 있는 분airflow와 같은 workflow 관리 시스템의 구축이나 운용을 한 경험이 있는 분","이런 분과 함께하고 싶습니다!|담당업무data storage/service (staging area, data lake, data warehouse, data marts, and operational data stores) 관리 및 개선data storage/service 제품의 평가, 선택, 테스트, 도입 및 최적화data storage/service 환경의 시스템 성능, 안정성, 가용성 및 회복 탄력성 확보data storage/service 모니터링 및 복구 전략 수행data wrangling/cleansing, etl, elt 프로세스를 포함한 data warehouse 활동을 설계, 개발, 테스트, 모니터링, 관리 및 검증데이터 설계, 분석, 관리의 개념 및 절차의 개발과 정착|지원자격cs/ce 학사 또는 이에 상응하는 배경 지식이 있는 분data warehouse 및 데이터 통합/공급 파이프라인 설계, 개발 또는 구축, 운영 실무 경험이 있는 분복잡한 기술적 문제를 조사하고, 효과적인 권장 사항을 개발하며, 전문적인 방식으로 문제를 해결할 수 있는 분클라우드 기반 데이터 웨어하우스(redshift, big query, snowflake) 운영 경험이 있는 분dm, bi 서비스/운영 및 data consumer의 요구사항을 접수하고 지원할 수 있는 분|우대사항dba 또는 이에 준하는 크고 복잡한 rdbms 관리 및 운용 경험이 있는 분aws cloud 기반 관리형 데이터 제품군을 활용하여 data warehouse 및 데이터 통합/공급 파이프라인 개발 또는 구축, 운영 경험이 있는 분spark, flink와 같은 분산 데이터 처리 플랫폼 구축/운용 경험이 있는 분glue, dataflow와 같은 관리형 데이터 처리 플랫폼을 데이터 파이프라인에 적용 또는 운영한 경험이 있는 분airflow와 같은 workflow 관리 시스템의 구축이나 운용을 한 경험이 있는 분합류 여정과 근무형태는 다음과 같습니다!|전형 절차영어 역량 검사▶culture fit(전화인터뷰)&직무 적합성 검사▶실무 면접▶평판 조회▶처우 협의▶최종 합격|연봉 및근무형태연봉 :개별 협의근무형태 :정규직 (시용 3개월 종료 후, 정규직 전환 가능 대상 /정규직 급여와 동일)근무시간 : 선택적 근무제 (출근시간 :오전 9시 ~ 오후 1시)지원하기 전 확인해주세요!|기타사항면접에 참석하시는 분께는 소정의 면접비를 지급해 드립니다.직군에 따라 필요 시, 전형 절차는 변경 될 수 있습니다. (코드테스트, 실무과제 등)nsuslab의 최종 합격은 회사와 후보자 상호 간 처우협의가 최종 완료된 상태를 의미합니다.허위 사실이 발견 될 경우, 채용이 취소될 수 있습니다.해당 공고는 상시 채용으로, 채용 완료 시 조기 마감될 수 있습니다. cs/ce 학사 또는 이에 상응하는 배경 지식이 있는 분data warehouse 및 데이터 통합/공급 파이프라인 설계, 개발 또는 구축, 운영 실무 경험이 있는 분복잡한 기술적 문제를 조사하고, 효과적인 권장 사항을 개발하며, 전문적인 방식으로 문제를 해결할 수 있는 분클라우드 기반 데이터 웨어하우스(redshift, big query, snowflake) 운영 경험이 있는 분dm, bi 서비스/운영 및 data consumer의 요구사항을 접수하고 지원할 수 있는 분","['data', 'storage', 'service', 'staging', 'area', 'lake', 'warehouse', 'marts', 'and', 'operational', 'stores', 'wrangling', 'cleansing', 'etl', 'elt', 'cs', 'ce', 'redshift', 'big', 'query', 'snowflake', 'dm', 'bi', 'consumer', 'dba', 'rdbms', 'aws', 'cloud', 'spark', 'flink', 'glue', 'dataflow', 'airflow', 'workflow', 'culture', 'fit', 'nsuslab']","['data+SL', 'storage+SL', 'service+SL', 'staging+SL', 'area+SL', 'lake+SL', 'warehouse+SL', 'marts+SL', 'and+SL', 'operational+SL', 'stores+SL', 'wrangling+SL', 'cleansing+SL', 'etl+SL', 'elt+SL', 'cs+SL', 'ce+SL', 'redshift+SL', 'big+SL', 'query+SL', 'snowflake+SL', 'dm+SL', 'bi+SL', 'consumer+SL', 'dba+SL', 'rdbms+SL', 'aws+SL', 'cloud+SL', 'spark+SL', 'flink+SL', 'glue+SL', 'dataflow+SL', 'airflow+SL', 'workflow+SL', 'culture+SL', 'fit+SL', 'nsuslab+SL']","['dba', 'rdbms', 'aws', 'cloud', 'data', 'warehouse', 'spark', 'flink', 'glue', 'dataflow', 'airflow', 'workflow']","['dba+SL', 'rdbms+SL', 'aws+SL', 'cloud+SL', 'data+SL', 'warehouse+SL', 'spark+SL', 'flink+SL', 'glue+SL', 'dataflow+SL', 'airflow+SL', 'workflow+SL']"
29552,"레브잇은 ""올웨이즈""라는 모바일 커머스를 운영하고 있습니다.올웨이즈는 discovery형 커머스로, 게임, 소셜 등의 다양한 서비스들을 커머스에 녹여내고 있으며,
2021년 9월 앱 정식 런칭 이후 빠르게 성장하여, 2024년 1월 기준 mau 340만, dau 160만, 월 거래액 640억을 달성했습니다.

[합류하게 될 팀]
•full stack engineer는 ceo 산하에서 레브잇의 중단기적 목표 설정과 목표 달성을 위한 비즈니스 전략을 수립합니다.
• 현재는 레브잇의 비전인 “모두가 매일 사용하는 초저가 커머스 플랫폼”을 실현하기 위해, 조직적으로 집중해야 할 상품군과 가격대를 정의하는 작업을 진행 중입니다.
• 레브잇의 모든 구성원은 누군가에게 업무를 지시하는 것이 아니라, 본인 영역의 직무전문성을 발휘하고 동료들과 협업하여 비즈니스 목표달성에 기여하고 있습니다.

[core value]
1\. levit \- wide impact
• 레브잇 전사적 관점에서 고객에게 더 큰 임팩트를 제공할 수 있는 결정과 실행을 한다.
• 실제 성과로 임팩트를 증명하고 탁월함을 인정받는다.

2\. speed with impact
• 과감한 우선순위에 따라 선택과 집중을 한다.
• 바꿀 수 있는 일을 바로 실행하고, 바꿀 수 없는 일은 수정할 수 있도록 만든다.
• 빠르게 실행하고 점검하고 개선하는 사이클을 만든다.
• 더 빠르게 효율을 낼 수 있는 역량을 끊임없이 배우고 개발한다.
• 속도에만 집중하여 임팩트를 해치지 않는다.

### 주요업무•올웨이즈 strategy team 은 올웨이즈의 비즈니스 방향성을 수립을 위해, 고객반응을 확인하는 실험을 지속적으로 진행합니다.•full stack engineer는 해당 실험의 설계, 개발, 테스트 및 운영을 담당합니다. 또한, 빠르게 다양한 가설을 기반으로 실험을 설계하고 고객반응을 확인할 수 있는 실험 시스템을 구축합니다.•full stack engineer는 비즈니스 방향성 설정에 필요한 시장 데이터 가시성 확보를 위한 데이터 시스템을 구축합니다.","•만 1년 이상의 풀스택 개발 경력에 준하는 역량을 보유하신 분이 필요합니다.•html, css, typescript/javascript 에 대한 깊은 이해를 보유하신 분이 필요합니다.•react/vue/angular 와 같은 모던 프레임워크 사용에 능숙하신 분이 필요합니다.•프로그래밍 언어(kotlin/java 또는 typescript), 프레임워크(spring boot 또는 node.js) 활용 능력 및 소프트웨어 개발 역량이 있으신 분이 필요합니다.•사용자 경험(ux)에 대한 관심을 바탕으로 전사적인 관점에서 임팩트를 추구하시는 분이 필요합니다.•빠르게 개발하고 배포하는 조직에서 주도적으로 일해 보신 분이 필요합니다.•단순히 주어진 개발을 해내는 것보다, 주도적으로 문제를 발견하고 분석해 팀에 솔루션을 제안할 수 있는 분이 필요합니다.",•게임/앱테크/커머스/플랫폼 관련 도메인 경험이 있는 분을 선호합니다.•업무 비효율을 줄이고 자동화와 최적화로 팀의 생산성을 높일 수 있는 분을 선호합니다.,"레브잇은 ""올웨이즈""라는 모바일 커머스를 운영하고 있습니다.올웨이즈는 discovery형 커머스로, 게임, 소셜 등의 다양한 서비스들을 커머스에 녹여내고 있으며,
2021년 9월 앱 정식 런칭 이후 빠르게 성장하여, 2024년 1월 기준 mau 340만, dau 160만, 월 거래액 640억을 달성했습니다.

[합류하게 될 팀]
•full stack engineer는 ceo 산하에서 레브잇의 중단기적 목표 설정과 목표 달성을 위한 비즈니스 전략을 수립합니다.
• 현재는 레브잇의 비전인 “모두가 매일 사용하는 초저가 커머스 플랫폼”을 실현하기 위해, 조직적으로 집중해야 할 상품군과 가격대를 정의하는 작업을 진행 중입니다.
• 레브잇의 모든 구성원은 누군가에게 업무를 지시하는 것이 아니라, 본인 영역의 직무전문성을 발휘하고 동료들과 협업하여 비즈니스 목표달성에 기여하고 있습니다.

[core value]
1\. levit \- wide impact
• 레브잇 전사적 관점에서 고객에게 더 큰 임팩트를 제공할 수 있는 결정과 실행을 한다.
• 실제 성과로 임팩트를 증명하고 탁월함을 인정받는다.

2\. speed with impact
• 과감한 우선순위에 따라 선택과 집중을 한다.
• 바꿀 수 있는 일을 바로 실행하고, 바꿀 수 없는 일은 수정할 수 있도록 만든다.
• 빠르게 실행하고 점검하고 개선하는 사이클을 만든다.
• 더 빠르게 효율을 낼 수 있는 역량을 끊임없이 배우고 개발한다.
• 속도에만 집중하여 임팩트를 해치지 않는다.

### 주요업무•올웨이즈 strategy team 은 올웨이즈의 비즈니스 방향성을 수립을 위해, 고객반응을 확인하는 실험을 지속적으로 진행합니다.•full stack engineer는 해당 실험의 설계, 개발, 테스트 및 운영을 담당합니다. 또한, 빠르게 다양한 가설을 기반으로 실험을 설계하고 고객반응을 확인할 수 있는 실험 시스템을 구축합니다.•full stack engineer는 비즈니스 방향성 설정에 필요한 시장 데이터 가시성 확보를 위한 데이터 시스템을 구축합니다. •만 1년 이상의 풀스택 개발 경력에 준하는 역량을 보유하신 분이 필요합니다.•html, css, typescript/javascript 에 대한 깊은 이해를 보유하신 분이 필요합니다.•react/vue/angular 와 같은 모던 프레임워크 사용에 능숙하신 분이 필요합니다.•프로그래밍 언어(kotlin/java 또는 typescript), 프레임워크(spring boot 또는 node.js) 활용 능력 및 소프트웨어 개발 역량이 있으신 분이 필요합니다.•사용자 경험(ux)에 대한 관심을 바탕으로 전사적인 관점에서 임팩트를 추구하시는 분이 필요합니다.•빠르게 개발하고 배포하는 조직에서 주도적으로 일해 보신 분이 필요합니다.•단순히 주어진 개발을 해내는 것보다, 주도적으로 문제를 발견하고 분석해 팀에 솔루션을 제안할 수 있는 분이 필요합니다.","['discovery', 'mau', 'dau', 'full', 'stack', 'engineer', 'ceo', 'core', 'value', 'levit', 'wide', 'impact', 'speed', 'with', 'strategy', 'team', 'html', 'css', 'typescript', 'javascript', 'react', 'vue', 'angular', 'kotlin', 'java', 'spring', 'boot', 'node.js', 'ux']","['discovery+SL', 'mau+SL', 'dau+SL', 'full+SL', 'stack+SL', 'engineer+SL', 'ceo+SL', 'core+SL', 'value+SL', 'levit+SL', 'wide+SL', 'impact+SL', 'speed+SL', 'with+SL', 'strategy+SL', 'team+SL', 'html+SL', 'css+SL', 'typescript+SL', 'javascript+SL', 'react+SL', 'vue+SL', 'angular+SL', 'kotlin+SL', 'java+SL', 'spring+SL', 'boot+SL', 'node.js+SL', 'ux+SL']",[],[]
15689,"이런 분과 함께하고 싶습니다!|담당업무게임 클라이언트 sdk 개발 및 유지 보수모바일 네이티브 모듈 개발외부sdk/3rdparty 모듈 게임 클라이언트 연동|지원자격최소 1개 이상의 native programming으로 작업이 가능한 분(java/objective c/c++)책임감 있게 주도적으로 업무를 해결 해 나아가는 분서로에게 좋은 자극을 줄 수 있는 소양과 의지가 있는 분팀 작업을 위한 원활한 커뮤니케이션 능력을 가진 분개발에 대한 전반적인 지식을 갖춘 분 (자료구조, 알고리즘, 디자인패턴 등)|우대사항macos 네이티브 응용프로그램 개발 경험이 있는 분air native extension 개발 경험이 있는 분다양한 언어 및 개발 환경 경험이 있는 분﻿c++ 에 능숙한 분합류 여정과 근무형태는 다음과 같습니다!|전형 절차영어 역량 검사▶culture fit(전화인터뷰)&직무 적합성 검사▶실무 면접▶평판 조회▶처우 협의▶최종 합격|연봉 및근무형태연봉 :개별 협의근무형태 :정규직 (시용 3개월 종료 후, 정규직 전환 가능 대상 /정규직 급여와 동일)근무시간 : 선택적 근무제 (출근시간 :오전 9시 ~ 오후 1시)지원하기 전 확인해주세요!|기타사항면접에 참석하시는 분께는 소정의 면접비를 지급해 드립니다.직군에 따라 필요 시, 전형 절차는 변경 될 수 있습니다. (코드테스트, 실무과제 등)nsuslab의 최종 합격은 회사와 후보자 상호 간 처우협의가 최종 완료된 상태를 의미합니다.허위 사실이 발견 될 경우, 채용이 취소될 수 있습니다.해당 공고는 상시 채용으로, 채용 완료 시 조기 마감될 수 있습니다.","최소 1개 이상의 native programming으로 작업이 가능한 분(java/objective c/c++)책임감 있게 주도적으로 업무를 해결 해 나아가는 분서로에게 좋은 자극을 줄 수 있는 소양과 의지가 있는 분팀 작업을 위한 원활한 커뮤니케이션 능력을 가진 분개발에 대한 전반적인 지식을 갖춘 분 (자료구조, 알고리즘, 디자인패턴 등)",macos 네이티브 응용프로그램 개발 경험이 있는 분air native extension 개발 경험이 있는 분다양한 언어 및 개발 환경 경험이 있는 분﻿c++ 에 능숙한 분,"이런 분과 함께하고 싶습니다!|담당업무게임 클라이언트 sdk 개발 및 유지 보수모바일 네이티브 모듈 개발외부sdk/3rdparty 모듈 게임 클라이언트 연동|지원자격최소 1개 이상의 native programming으로 작업이 가능한 분(java/objective c/c++)책임감 있게 주도적으로 업무를 해결 해 나아가는 분서로에게 좋은 자극을 줄 수 있는 소양과 의지가 있는 분팀 작업을 위한 원활한 커뮤니케이션 능력을 가진 분개발에 대한 전반적인 지식을 갖춘 분 (자료구조, 알고리즘, 디자인패턴 등)|우대사항macos 네이티브 응용프로그램 개발 경험이 있는 분air native extension 개발 경험이 있는 분다양한 언어 및 개발 환경 경험이 있는 분﻿c++ 에 능숙한 분합류 여정과 근무형태는 다음과 같습니다!|전형 절차영어 역량 검사▶culture fit(전화인터뷰)&직무 적합성 검사▶실무 면접▶평판 조회▶처우 협의▶최종 합격|연봉 및근무형태연봉 :개별 협의근무형태 :정규직 (시용 3개월 종료 후, 정규직 전환 가능 대상 /정규직 급여와 동일)근무시간 : 선택적 근무제 (출근시간 :오전 9시 ~ 오후 1시)지원하기 전 확인해주세요!|기타사항면접에 참석하시는 분께는 소정의 면접비를 지급해 드립니다.직군에 따라 필요 시, 전형 절차는 변경 될 수 있습니다. (코드테스트, 실무과제 등)nsuslab의 최종 합격은 회사와 후보자 상호 간 처우협의가 최종 완료된 상태를 의미합니다.허위 사실이 발견 될 경우, 채용이 취소될 수 있습니다.해당 공고는 상시 채용으로, 채용 완료 시 조기 마감될 수 있습니다. 최소 1개 이상의 native programming으로 작업이 가능한 분(java/objective c/c++)책임감 있게 주도적으로 업무를 해결 해 나아가는 분서로에게 좋은 자극을 줄 수 있는 소양과 의지가 있는 분팀 작업을 위한 원활한 커뮤니케이션 능력을 가진 분개발에 대한 전반적인 지식을 갖춘 분 (자료구조, 알고리즘, 디자인패턴 등)","['sdk', 'rdparty', 'native', 'programming', 'java', 'objective', 'c', 'c++', 'macos', 'air', 'extension', 'culture', 'fit', 'nsuslab']","['sdk+SL', 'rdparty+SL', 'native+SL', 'programming+SL', 'java+SL', 'objective+SL', 'c+SL', 'c+++SL', 'macos+SL', 'air+SL', 'extension+SL', 'culture+SL', 'fit+SL', 'nsuslab+SL']","['macos', 'air', 'native', 'extension', 'c++']","['macos+SL', 'air+SL', 'native+SL', 'extension+SL', 'c+++SL']"
29393,"이런 분과 함께하고 싶습니다|payment team이란?앤서스의 페이먼트 프로덕트와 관련된 핵심 업무를 담당하는 팀입니다.저희 팀은 안전하고 효율적인 시스템을 구축하여 유저에게 만족스러운 페이먼트 경험을 제공하고, 다양한 규제와 비즈니스 사이에서 페이먼트의 사업성을 찾고 발전시키는 일을 합니다.이를 위해 다양한 핀테크와 블록체인 기술을 공부하고 시도하며, 내외부의 여러 stakeholder들과 커뮤니케이션을 원활하게 유지합니다.|담당업무flutter 기반 크로스플랫폼 앱을 신규 개발하고 및 유지 보수해요.|지원자격flutter 개발 경험이 1년 이상인 분provider, bloc, getx 등 상태 관리 라이브러리에 대한 이해가 있는 분swift/kotlin 개발 경험이 있는 분restful api를 연동한 개발 경험이 있는 분git을 이용한 버전 관리 및 협업 경험이 있는 분ios, android native 앱 개발 경험 5년 이상 있는 분모바일 앱 출시 및 유지보수 경험이 있는 분|우대사항ui에 대한 이해도가 높은 분앱 성능 최적화 및 코드 리팩토링 경험이 있는 분테스트 및 배포 프로세스 자동화(ci/cd) 경험이 있는 분블록체인의 기본 원리 및 cryptography/pki에 대한 이해도가 높은 분거래소 또는 증권사 경험이 있는 분원활한 커뮤니케이션 및 협업 능력을 보유한 분합류 여정과 근무형태는 다음과 같습니다!|전형 절차영어 역량 검사▶culture fit(전화인터뷰)&직무 적합성 검사▶실무 면접▶평판 조회▶처우 협의▶최종 합격|연봉 및근무형태연봉 :개별 협의근무형태 :정규직 (시용 3개월 종료 후, 정규직 전환 가능 대상 /정규직 급여와 동일)근무시간 : 선택적 근무제 (출근시간 :오전 9시 ~ 11시)|기타사항면접에 참석하시는 분께는 소정의 면접비를 지급해 드립니다.직군에 따라 필요 시, 전형 절차는 변경 될 수 있습니다. (코드테스트, 실무과제 등)nsuslab의 최종 합격은 회사와 후보자 상호 간 처우협의가 최종 완료된 상태를 의미합니다.허위 사실이 발견 될 경우, 채용이 취소될 수 있습니다.해당 공고는 상시 채용으로, 채용 완료 시 조기 마감될 수 있습니다.","flutter 개발 경험이 1년 이상인 분provider, bloc, getx 등 상태 관리 라이브러리에 대한 이해가 있는 분swift/kotlin 개발 경험이 있는 분restful api를 연동한 개발 경험이 있는 분git을 이용한 버전 관리 및 협업 경험이 있는 분ios, android native 앱 개발 경험 5년 이상 있는 분모바일 앱 출시 및 유지보수 경험이 있는 분",ui에 대한 이해도가 높은 분앱 성능 최적화 및 코드 리팩토링 경험이 있는 분테스트 및 배포 프로세스 자동화(ci/cd) 경험이 있는 분블록체인의 기본 원리 및 cryptography/pki에 대한 이해도가 높은 분거래소 또는 증권사 경험이 있는 분원활한 커뮤니케이션 및 협업 능력을 보유한 분,"이런 분과 함께하고 싶습니다|payment team이란?앤서스의 페이먼트 프로덕트와 관련된 핵심 업무를 담당하는 팀입니다.저희 팀은 안전하고 효율적인 시스템을 구축하여 유저에게 만족스러운 페이먼트 경험을 제공하고, 다양한 규제와 비즈니스 사이에서 페이먼트의 사업성을 찾고 발전시키는 일을 합니다.이를 위해 다양한 핀테크와 블록체인 기술을 공부하고 시도하며, 내외부의 여러 stakeholder들과 커뮤니케이션을 원활하게 유지합니다.|담당업무flutter 기반 크로스플랫폼 앱을 신규 개발하고 및 유지 보수해요.|지원자격flutter 개발 경험이 1년 이상인 분provider, bloc, getx 등 상태 관리 라이브러리에 대한 이해가 있는 분swift/kotlin 개발 경험이 있는 분restful api를 연동한 개발 경험이 있는 분git을 이용한 버전 관리 및 협업 경험이 있는 분ios, android native 앱 개발 경험 5년 이상 있는 분모바일 앱 출시 및 유지보수 경험이 있는 분|우대사항ui에 대한 이해도가 높은 분앱 성능 최적화 및 코드 리팩토링 경험이 있는 분테스트 및 배포 프로세스 자동화(ci/cd) 경험이 있는 분블록체인의 기본 원리 및 cryptography/pki에 대한 이해도가 높은 분거래소 또는 증권사 경험이 있는 분원활한 커뮤니케이션 및 협업 능력을 보유한 분합류 여정과 근무형태는 다음과 같습니다!|전형 절차영어 역량 검사▶culture fit(전화인터뷰)&직무 적합성 검사▶실무 면접▶평판 조회▶처우 협의▶최종 합격|연봉 및근무형태연봉 :개별 협의근무형태 :정규직 (시용 3개월 종료 후, 정규직 전환 가능 대상 /정규직 급여와 동일)근무시간 : 선택적 근무제 (출근시간 :오전 9시 ~ 11시)|기타사항면접에 참석하시는 분께는 소정의 면접비를 지급해 드립니다.직군에 따라 필요 시, 전형 절차는 변경 될 수 있습니다. (코드테스트, 실무과제 등)nsuslab의 최종 합격은 회사와 후보자 상호 간 처우협의가 최종 완료된 상태를 의미합니다.허위 사실이 발견 될 경우, 채용이 취소될 수 있습니다.해당 공고는 상시 채용으로, 채용 완료 시 조기 마감될 수 있습니다. flutter 개발 경험이 1년 이상인 분provider, bloc, getx 등 상태 관리 라이브러리에 대한 이해가 있는 분swift/kotlin 개발 경험이 있는 분restful api를 연동한 개발 경험이 있는 분git을 이용한 버전 관리 및 협업 경험이 있는 분ios, android native 앱 개발 경험 5년 이상 있는 분모바일 앱 출시 및 유지보수 경험이 있는 분","['payment', 'team', 'stakeholder', 'flutter', 'provider', 'bloc', 'getx', 'swift', 'kotlin', 'restful', 'api', 'git', 'ios', 'android', 'native', 'ui', 'ci', 'cd', 'cryptography', 'pki', 'culture', 'fit', 'nsuslab']","['payment+SL', 'team+SL', 'stakeholder+SL', 'flutter+SL', 'provider+SL', 'bloc+SL', 'getx+SL', 'swift+SL', 'kotlin+SL', 'restful+SL', 'api+SL', 'git+SL', 'ios+SL', 'android+SL', 'native+SL', 'ui+SL', 'ci+SL', 'cd+SL', 'cryptography+SL', 'pki+SL', 'culture+SL', 'fit+SL', 'nsuslab+SL']","['ui', 'ci', 'cd', 'cryptography', 'pki']","['ui+SL', 'ci+SL', 'cd+SL', 'cryptography+SL', 'pki+SL']"
