id,url,title,location,Category,technicalTags,countryCode,CompanyName,collectionTime,min_career,max_career,description,requirement,preferredExperience
29332,https://career.programmers.co.kr/job_positions/29332,[SSP] 플랫폼 개발팀 서버 엔지니어 (경력 3년 이상),서울,서버/백엔드,,KR,버즈빌,2025-01-17-16,3,15,"광고 할당/참여, 정산/결제, 적립, 인증 등 서비스 공통 플랫폼 서버를 운영/개발 합니다.서비스 운영 개선을 위해 자동화/안정화/최적화를 고민하고 개선합니다.MAU 1,500만 규모의 대규모 트래픽 환경에서 안정적으로 서비스 운영이 가능하도록 운영 환경을 지속적으로 개선합니다. 광고 할당/참여, 정산/결제, 적립, 인증 등 서비스 공통 플랫폼 서버를 운영/개발 합니다.서비스 운영 개선을 위해 자동화/안정화/최적화를 고민하고 개선합니다.MAU 1,500만 규모의 대규모 트래픽 환경에서 안정적으로 서비스 운영이 가능하도록 운영 환경을 지속적으로 개선합니다.","하나 이상의 서버 프로그래밍 언어에 능숙합니다.원활한 커뮤니케이션 스킬을 가지고 있습니다.테스트하기 좋은 코드를 작성합니다.문제 해결 후 재발 방지를 위한 해법을 고민합니다.REST, gRPC 등의 통신 모델을 이해하고 사용성 높은 API 설계 및 개발이 가능합니다.미션 크리티컬 한 서비스 운영 환경에서 높은 책임감으로 안정적인 서비스를 같이 만들어 갑니다. 하나 이상의 서버 프로그래밍 언어에 능숙합니다.원활한 커뮤니케이션 스킬을 가지고 있습니다.테스트하기 좋은 코드를 작성합니다.문제 해결 후 재발 방지를 위한 해법을 고민합니다.REST, gRPC 등의 통신 모델을 이해하고 사용성 높은 API 설계 및 개발이 가능합니다.미션 크리티컬 한 서비스 운영 환경에서 높은 책임감으로 안정적인 서비스를 같이 만들어 갑니다.","Go 또는 Python 을 능숙하게 사용합니다.비즈니스 문제를 기술적으로 해결해본 경험이 있습니다.헥사고날 아키텍처와 같은 소프트웨어 아키텍처를 적용한 설계를 할 수 있습니다.MySQL, DynamoDB, Redis, Elasticsearch를 높은 수준으로 다룰 수 있습니다.AWS / Kubernetes 등 cloud native 환경에 대해 이해하고 있습니다.대규모 트래픽의 라이브 서비스 운영 경험이 있습니다. Go 또는 Python 을 능숙하게 사용합니다.비즈니스 문제를 기술적으로 해결해본 경험이 있습니다.헥사고날 아키텍처와 같은 소프트웨어 아키텍처를 적용한 설계를 할 수 있습니다.MySQL, DynamoDB, Redis, Elasticsearch를 높은 수준으로 다룰 수 있습니다.AWS / Kubernetes 등 cloud native 환경에 대해 이해하고 있습니다.대규모 트래픽의 라이브 서비스 운영 경험이 있습니다."
10097,https://career.programmers.co.kr/job_positions/10097,[AB180] Backend Engineer - Platform,서울,서버/백엔드,"AWS Lambda, MySQL, AWS RDS, GitHub, Git, Spring, Java, FastAPI, Flask, Python, Django",KR,AB180,2025-01-17-16,3,4,"광고 생태계에서의 프라이버시 시대 흐름에 발맞추어 새로운 광고 성과 측정 방법에 대한 머신러닝 모델을 이해하고 리서치 팀 및 프로덕트 팀과 함께 고객에게 가치를 전달하는 제품을 만듭니다.데이터 과학 시스템을 통합하고 고객이 사용할 수 있도록 API를 제공합니다.데이터 파이프라인 아키텍쳐를 이해하고 개발 용이성과 비용을 고려하여 최적화합니다.고객이 제품을 쉽게 사용할 수 있도록 백엔드 시스템을 구축합니다.주요 기술: Python, Flask, FastAPI, MySQL, DynamoDB, Airflow, Docker, Streamlit, ML, Terraform, AWS 광고 생태계에서의 프라이버시 시대 흐름에 발맞추어 새로운 광고 성과 측정 방법에 대한 머신러닝 모델을 이해하고 리서치 팀 및 프로덕트 팀과 함께 고객에게 가치를 전달하는 제품을 만듭니다.데이터 과학 시스템을 통합하고 고객이 사용할 수 있도록 API를 제공합니다.데이터 파이프라인 아키텍쳐를 이해하고 개발 용이성과 비용을 고려하여 최적화합니다.고객이 제품을 쉽게 사용할 수 있도록 백엔드 시스템을 구축합니다.주요 기술: Python, Flask, FastAPI, MySQL, DynamoDB, Airflow, Docker, Streamlit, ML, Terraform, AWS","3년 내외의 백엔드 개발 경력, 또는 그에 준하는 역량을 가지신 분Flask, FastAPI, Spring과 같은 framework를 이용한 백엔드 개발 경험이 있으신 분테스트 코드 작성 경험이 있으신 분고객이 존재하는 서비스의 백엔드 개발 및 운영 경험, 혹은 그에 준하는 경험이 있으신 분 3년 내외의 백엔드 개발 경력, 또는 그에 준하는 역량을 가지신 분Flask, FastAPI, Spring과 같은 framework를 이용한 백엔드 개발 경험이 있으신 분테스트 코드 작성 경험이 있으신 분고객이 존재하는 서비스의 백엔드 개발 및 운영 경험, 혹은 그에 준하는 경험이 있으신 분",정량적 혹은 통계적 방법의 데이터 분석에 대한 높은 이해 수준마케팅 데이터를 기반으로 작업을 한 경험작고 빠르게 변화하는 조직에서 고객 중심의 사고를 가지고 문제를 해결한 경험 정량적 혹은 통계적 방법의 데이터 분석에 대한 높은 이해 수준마케팅 데이터를 기반으로 작업을 한 경험작고 빠르게 변화하는 조직에서 고객 중심의 사고를 가지고 문제를 해결한 경험
29374,https://career.programmers.co.kr/job_positions/29374,Backend Engineer,서울,서버/백엔드,"ASP.NET, Docker, Linux",KR,SKIA(스키아),2025-01-17-16,2,7,"* 의료영상 데이터를 관리하는 service 개발 및 유지 보수
* 현 service가 동작하는 container 추가 및 유지 보수
* service 추가 시 domain 및 network 작업 등","* .NET 또는 그 외의 언어로 Backend 개발을 진행해 본 경험이 있으신 분
* 관련 학과 학사 이상 졸업 및 그에 준하는 개발 경험을 보유하신 분","* 동일/유사 계열 직무 2년 이상 실무 경험이 있으신 분
* Linux에 대한 기본 지식이 있으신 분
* Docker에 대한 기본 지식이 있으신 분**S K I A 는**
개발자들을 위해 최적의 환경을 제공하기 위해 노력하고 있습니다.
직원들 대부분 20\~30대로 구성되어 수평적이고 자유로운 분위기에서 즐겁게 업무를 할 수 있습니다.**휴식 및 리프레시를 위한**

* 유연 근로시간제도 운영
* 스낵 및 음료 지원
* 연차휴가 및 기념일(생일, 결혼기념일) 반차 제도 등**편안한 업무 환경을 위한**

* 맥북/데스크탑 및 듀얼 모니터 지원
* 넓은 개인 공간 지원 등**건강한 회사 생활을 위한**

* 건강검진 시 검진센터를 통한 종합검진 지원**미래를 S K I A 와 함께 하실 많은 분들 지원 부탁 드리겠습니다.**"
22378,https://career.programmers.co.kr/job_positions/22378,B2C Back_End Developer,경기,"서버/백엔드, 웹 풀스택","Java, MySQL, Python, Redis, Spring, Aurora DB, AWS Redshift, Gradle, Apache Maven, RabbitMQ, AWS Simple Queue Service(AWS SQS), JPA(Java Persistent API), Spring Boot, Git, JIRA, Docker, GitHub, JUnit, GitHub Actions",KR,와드,2025-01-17-16,3,11,"“즐거운 미식생활의 시작, 캐치테이블”캐치테이블은 많은 사람들이 간편하고 즐거운 미식생활을 누릴 수 있도록 외식업 전문 통합 플랫폼 ‘캐치테이블’을 운영하며 ‘외식 시장의 전 여정’을 디지털화 하는데 앞장서고 있습니다.국내 레스토랑 예약시장 1위뿐 아니라, 2022년 12월 실시간 대기 서비스 ‘캐치테이블 웨이팅’ 오픈, 2023년 2월과 3월에는 외식업 전용 매장관리 솔루션 ‘캐치테이블 포스’와 ‘캐치테이블 픽업’서비스를 차례로 선보이며 외식업계 전반을 아우르는 외식업 전문 통합 솔루션으로 자리매김하며 성장하고 있습니다.캐치테이블은 2018년 B2B 매장용 솔루션 론칭으로 시작했습니다. 이후 수년 간의 노하우를 바탕으로 지금의 캐치테이블 B2C 예약앱이 탄생하며 점주와 고객 모두에게 도움이 되는 서비스로 자리잡았습니다. 이후 도전을 멈추지 않고 외식업계의 전 여정을 함께하기 위해 혁신을 이어가고 있습니다.외식 시장의 모든 것을 캐치테이블 브랜드 하나로 해결할 수 있는 세상,외식업 통합 플랫폼 생태계를 향해 나아가는 캐치테이블의 앞으로의 여정에 지금 바로 합류하세요.캐치테이블 합류 여정서류 접수 > 코딩 테스트 > 인성검사 > 1차 인터뷰 > 2차 인터뷰 > 레퍼런스 체크 > 처우 협의 > 최종 합격 및 입사*인성검사는 채용의 참고 자료로만 활용되며, 합격 여부를 결정짓는 기준으로 사용되지 않습니다.[주요업무]*캐치테이블 앱의 백엔드 어플리케이션 개발 (B2C)*대규모 트래픽 모니터링 및 처리 최적화를 위한 개발*레거시 시스템의 리팩토링 및 MSA 전환을 포함한 점진적 개선*캐치테이블 서비스 운영 효율화를 위한 개발 업무","*백엔드 개발 3년 이상 또는 그에 준하는 경험이 있는 분*컴퓨터공학, 소프트웨어 엔지니어링 관련 전공 또는 이에 준하는 실무 경험을 보유하신 분*성능과 확장성을 고려한 DB 모델링을 하실 수 있는 분*RESTful API 설계 및 구현 경험이 있는 분*Java / Spring 프레임워크를 능숙하게 사용할 수 있는 분*서비스의 품질 개선과 안정화를 위해 주도적으로 기여할 수 있는 분",*예약 서비스나 커머스 서비스의 고가용성 백엔드 시스템 개발 경험*DDD / EDA 기반의 MSA 시스템 개발 경험*AWS 혹은 K8S 인프라 운영 경험*Kafka를 활용한 실시간 데이터 처리 및 비동기 아키텍처 설계 경험*객체지향 설계를 이해하고 적용해보신 분*주도적으로 문제를 발견하고 개선해 본 경험
27375,https://career.programmers.co.kr/job_positions/27375,Cloud 인프라 아키텍쳐 담당,서울,웹 풀스택,"AWS EC2, Azure, Clean Architecture",KR,엠로,2025-01-17-16,5,13,"• 클라우드 아키텍처 설계 및 최적화
• 솔루션 및 SaaS 서비스 인프라 설계, 보안 정책 수립 등
• DevOps 환경 구성 및 운영
• 클라우드 프로비저닝 도구를 활용한 인프라 구축 자동화
• 클라우드 기반 서비스의 자체 구축 및 관리 역량 내재화 지원","• 학사 학위 취득자
• Azure, AWS 등 클라우드 인프라 설계, 구축, 운영, 관리, 최적화 업무 경험
• CI/CD 자동화, 개발 및 배포 파이프라인 관리, 배포 지원 경험
• Kubernetes 클러스터 구축 및 운영, 컨테이너화된 애플리케이션의 배포 및 관리 경험
**(위 자격 요건 중 최소 2가지 이상 해당자)**","• SCM / SRM 등 구매 관련 시스템 운영 경험 보유
• MSA 전환 프로젝트 경험 해 보신 분
• IT 및 AI 산업 시장 변화 동향에 관심과 이해가 높으신 분
• 영어 능통자"
29375,https://career.programmers.co.kr/job_positions/29375,Registration 연구 개발,서울,"인공지능(AI), VR/AR/3D, 그래픽스","C++, Python, Swift",KR,SKIA(스키아),2025-01-17-16,3,10,**1\. AR 관련 registration 연구**- point cloud / surfaceregistration**2. Medical Image Registration**-multi-modality registration-non-rigid registration,"* 정합 관련 프로젝트 수행 경험자
* C++, Python, Swift 중 한 가지 이상 언어 사용에 능숙하신 분
* 연구 논문의 리뷰 및 구현에 익숙하신 분
* 관련학과 석사 이상 졸업 or 동일/유사 계열 직무 2년 이상 실무 경험자","* Optical Tracking System, Electromagnetic Tracking System 등을 사용하여 프로젝트를 진행한 경험이 있으신 분
* Point Cloud / Mesh Processing 관련 라이브러리 개발 경험이 있으신 분
* 의료 영상 정합 관련 개발 경험이 있으신 분**S K I A 는**
개발자들을 위해 최적의 환경을 제공하기 위해 노력하고 있습니다.
직원들 대부분 20\~30대로 구성되어 수평적이고 자유로운 분위기에서 즐겁게 업무를 할 수 있습니다.**휴식 및 리프레시를 위한**

* 유연 근로시간제도 운영
* 스낵 및 음료 지원
* 연차 휴가 및 기념일(생일, 결혼기념일) 반차 제도 등**편안한 업무 환경을 위한**

* 맥북/데스크탑 및 듀얼 모니터 지원
* 넓은 개인 공간 지원 등**건강한 회사 생활을 위한**

* 건강검진 시 검진센터를 통한 종합검진 지원**미래를 S K I A 와 함께 하실 많은 분들 지원 부탁 드리겠습니다.**"
29493,https://career.programmers.co.kr/job_positions/29493,Data Engineer(Senior),경기,데이터 엔지니어링,,KR,와드,2025-01-17-16,11,20,전사의 데이터 사용 환경을 개선하기 위해 데이터 거버넌스 체계를 수립하고 데이터 표준을 제공할 수 있는 업무를 수행합니다.캐치테이블 구성원의 데이터 기반 의사 결정을 돕는 통합 분석 환경 설계/구축/운영캐치테이블에서 발생하는 다양한 데이터를 효율적이고 안정적으로 수집/저장/처리/서빙고성능의 확장 가능한 데이터 처리 시스템 설계/개발/운영데이터 품질 향상을 위한 데이터 시스템의 지속적인 모니터링 및 품질 검증 시스템 개발 및 운영 전사의 데이터 사용 환경을 개선하기 위해 데이터 거버넌스 체계를 수립하고 데이터 표준을 제공할 수 있는 업무를 수행합니다.캐치테이블 구성원의 데이터 기반 의사 결정을 돕는 통합 분석 환경 설계/구축/운영캐치테이블에서 발생하는 다양한 데이터를 효율적이고 안정적으로 수집/저장/처리/서빙고성능의 확장 가능한 데이터 처리 시스템 설계/개발/운영데이터 품질 향상을 위한 데이터 시스템의 지속적인 모니터링 및 품질 검증 시스템 개발 및 운영,"* 데이터엔지니어링 분야 관련 경력 10년 이상 보유자
* 하나 이상의 프로그래밍 언어에 능숙하신 분 (Python, Java)
* 데이터 거버넌스 및 컴플라이언스에 대한 깊은 이해를 보유하신 분
* 클라우드 플랫폼 기반의 데이터 플랫폼을 설계, 구성하여 프로덕션 레벨에서 운영 경험이 있는 분
* Kubernetes, Docker, Airflow, kafka 에 대한 이해도가 높으 분","* Snowflake, Redshift, BigQuery 중 하나이상의 사용경험이 있으신 분
* 실시간 데이터 스트리밍 서비스 구성 경험이 있으신 분
* 데이터 분석가, 과학자와의 협업에 익숙하신 분
* 파이프라인 자동화, 모니터링, 데이터 품질 검증 자동화, 보안 경험이 있으신 분
* MLOps 관련 경험이 있으신 분"
28411,https://career.programmers.co.kr/job_positions/28411,Product Data Analyst (Middle),경기,"서버/백엔드, 머신러닝, 데이터 엔지니어링",,KR,와드,2025-01-17-16,5,9,"“즐거운 미식생활의 시작, 캐치테이블”캐치테이블은 많은 사람들이 간편하고 즐거운 미식생활을 누릴 수 있도록 외식업 전문 통합 플랫폼 ‘캐치테이블’을 운영하며 ‘외식 시장의 전 여정’을 디지털화 하는데 앞장서고 있습니다.국내 레스토랑 예약시장 1위뿐 아니라, 2022년 12월 실시간 대기 서비스 ‘캐치테이블 웨이팅’ 오픈, 2023년 2월과 3월에는 외식업 전용 매장관리 솔루션 ‘캐치테이블 포스’와 ‘캐치테이블 픽업’서비스를 차례로 선보이며 외식업계 전반을 아우르는 외식업 전문 통합 솔루션으로 자리매김하며 성장하고 있습니다.캐치테이블은 2018년 B2B 매장용 솔루션 론칭으로 시작했습니다. 이후 수년 간의 노하우를 바탕으로 지금의 캐치테이블 B2C 예약앱이 탄생하며 점주와 고객 모두에게 도움이 되는 서비스로 자리잡았습니다. 이후 도전을 멈추지 않고 외식업계의 전 여정을 함께하기 위해 혁신을 이어가고 있습니다.외식 시장의 모든 것을 캐치테이블 브랜드 하나로 해결할 수 있는 세상,외식업 통합 플랫폼 생태계를 향해 나아가는 캐치테이블의 앞으로의 여정에 지금 바로 합류하세요.캐치테이블 합류 여정서류 접수 > SQL 사전 쿼리테스트 > 인성검사 > 1차 인터뷰 > 2차 인터뷰 > 레퍼런스 체크 > 처우 협의 > 최종 합격 및 입사사전안내*본 전형은 인터뷰 전 사전 온라인 SQL 쿼리 테스트가 진행됩니다.*인성검사는 채용의 참고 자료로만 활용되며, 합격 여부를 결정짓는 기준으로 사용되지 않습니다.팀 소개* 캐치테이블 Data Analyst는 Growth팀 > 데이터파트 > DA 유닛에 소속되어있습니다.
* 데이터파트는 Data Analyst / Data Scientist / Data Engineer 등 다양한 직군으로 구성되어있습니다.
* DA 유닛은 1\\\~10년 경력의 구성원이 있으며, 게임사, 이커머스 등 다양한 백그라운드를 가지신 분들입니다.업무 환경* BigQuery로 구축한 Data Lake를 활용합니다.
* 데이터 조회 및 가공은 Google Cloud BigQuery를 사용합니다.
* Superset과 Redash를 사용하여 주요 지표 및 성과 분석을 공유합니다.
* 핵클을 활용하여 A/B Test를 진행합니다.주요업무*프로덕트 문제 진단 및 해결* 현재 프로덕트의 문제를 찾고 개선을 위한 최적의 솔루션 도출
    * 목표를 달성하기 위한 지표와 가설을 설정하고 이를 검증할 수 있는 데이터 분석 및 A/B 테스트를 설계
    * 핵심 프로덕트 지표를 설계 및 도식화
    * 데이터 기반 의사결정을 위해 PM, Business Owner, Engineer 등의 이해관계자들과 협업
    * 전사 목표향의 분석 프로젝트 리딩","* DA 경력 5년 이상 혹은 이에 준하는 경력
* 다양한 데이터를 주도적으로 탐색하고 여러 데이터를 종합하여 논리적 해석을 하실 수 있으신 분
* 모바일 서비스 데이터 분석 방법(A/B 테스트, Customer Lifetime Value, Retention, Cohort Analsis 등)에 대한 높은 수준의 이해가 있으신 분
* 최소 1개 이상의 데이터 시각화 툴(Superset, Redash, GA4, Tableau 등)을 능숙히 사용할 수 있으신 분
* 분석 프로젝트를 운영 및 리딩한 경험이 있으신 분","* 스타트업 및 Agile(목적향) 조직 경험이 있으신 분
* A/B 테스트 기반의 실험문화를 만들었던 경험이 있거나 이에 관심이 많으신 분
* Python, R 등을 활용한 데이터 분석에 대한 이해도가 높으신 분
* 데이터 마트 및 데이터 파이프라인 구축 또는 유저 행동 로그 설계 경험이 있으신 분"
29542,https://career.programmers.co.kr/job_positions/29542,안드로이드 개발자(Android Developer),서울,"안드로이드, 사물인터넷(IoT)","Android, Java, Kotlin",KR,알고케어,2025-01-17-16,3,7,"**[💊알고케어는 어떤 회사인가요?]**알고케어는 AI기반의 맞춤 영양관리 헬스케어 스타트업입니다.누구나 일과 건강을 프로페셔널하게 챙길 수 있도록, 사용자의 건강 데이터를 분석하여 맞춤 솔루션을 제공합니다.팀내 의약사 연구진이 개발한 인공지능을 기반으로 먼저 맞춤 영양관리 서비스 '알고케어 나스(NaaS, Nutrition as a Service)'를 런칭했습니다.알고케어의 NaaS는 50년 전이나 지금이나 영양제 통에서 손으로 한 알씩 꺼내먹던 사용자 경험을 완전히 바꿨습니다. 이제는 누구나 자기 나이, 체중, 질환, 먹고 있는 약, 생활 습관 등 현재의 건강상태에 맞게 매일 새로 배합된 맞춤 영양제를 먹을 수 있습니다.내 몸에 맞는 성분을 직접 찾아보고, 한 통씩 구매하여, 한 알씩 꺼내먹는 제품 중심의 경험을 터치 몇 번으로 이용하는 경험의 혁신을 만들어 나가고 있습니다[🚀2025년 현재 알고케어는 지금]• 24년 3월, 150억원 시리즈A 투자 유치• 누적 영양조합 100만 회 이용 돌파• 런칭 8개월만에 Enterprise L사, S사, H사, P사 등 도입 / ARR 10억 원 돌파• 4년 연속 세계 최대 테크 전시회 CES Innovation Awards 수상 (2021, 2022, 2023, 2024)• 2025년 하반기, B2C 가정용 제품으로 런칭 준비 중**[👨‍💻함께 일하게 될 27명의 알고러는-]**• 김앤장 변호사 경력으로 이번이 두 번째 창업인 CEO• 서울대 출신 약사/연구원• 네이버 경력의 풀스택 개발자,• 신도리코/씨젠 경력의 하드웨어 엔지니어• 채널톡 플래그십 세일즈 경력의 세일즈 매니저등 각 분야 최고 전문가 동료들과 함께 할 수 있습니다.이미 영양제 사용자 경험은 완전히 바뀌었습니다.하지만 영양제는 시작에 불과합니다. 모든 건강관리 경험과 방식을 혁신할 수 있도록 알고케어가 변화를 만들어가는 여정에 함께해주세요.**[👨‍💻알고케어 안드로이드 개발자를 소개합니다]**알고케어는 개인 맞춤형 영양제 디스펜싱 엔진과 통합된 키오스크형 태블릿 앱을 통해 사용자가 편리하고 안전하게 건강 관리 서비스를 이용할 수 있는 플랫폼을 개발하고 있습니다. 이번에 채용하는 안드로이드 앱 개발자는1. 키오스크 모드 구현 및 안정적인 앱 개발을 통해 사용자 경험을 극대화하며,
2. OTA(Over-the-Air) 업데이트 기능을 포함한 원활한 앱 배포 환경을 구축하고,
3. 태블릿 기반의 IoT 디바이스와 통합된 서비스를 지원하여 헬스케어 플랫폼의 완성도를 높이는 데 기여하게 됩니다.알고케어와 함께 헬스케어와 기술을 융합하여 혁신적인 디스펜싱 솔루션을 제공할 열정적인 개발자를 찾습니다.#### \*\*\|\*\***주요 업무**

*영양제 디스펜싱 엔진과 통합된 태블릿 기반 키오스크 앱 개발 및 유지 보수*OTA(Over-the-Air) 업데이트 기능 설계 및 구현을 통한 원격 소프트웨어 관리*디바이스와 서버 간 안전한 데이터 통신 프로토콜 설계 및 최적화*디스펜싱 엔진과의 통합을 고려한 사용자 친화적 UI/UX 설계 및 구현*개발 환경과 서비스 환경에서의 안정적인 앱 배포 및 성능 최적화*장애 상황 모니터링 및 효과적인 디버깅/문제 해결",*안드로이드 앱 개발 경력 3년 이상인 분*RESTful API를 활용한 서버-클라이언트 통신 구현 경험이 있으신 분*Git을 통한 협업 및 버전 관리 경험이 있으신 분*새로운 기술을 두려워하지 않고 학습이 빠른 분*자신의 생각을 논리적으로 제시하고 설득할 수 있는 능력이 있는 분*팀 단위로 일을 진행하고 결과를 만들어 내는 능력이 있는 분,"*IoT 디바이스와의 통합 애플리케이션 개발 경험이 있으신 분*키오스크 모드 애플리케이션 설계 및 개발 경험이 있으신 분*OTA(Over-the-Air) 업데이트 구현 또는 운영 경험이 있으신 분*앱 보안 기능(데이터 암호화, 사용자 인증 등) 설계 및 구현 경험이 있으신 분*헬스케어 기반 프로젝트 경험이 있으신 분**[✨이런 사람을 찾고있어요!]**• 삶에서 일이 차지하는 시간은 1/3 이상입니다. 그만큼 일에 대한 몰입과 헌신, 책임감이 높으신 분이면 좋겠습니다. 주변 동료들이 '뭘 그렇게까지 열심히 해', 하는 피드백을 받으신 분이라면 환영합니다.• 단순히 연차가 쌓여서 '직무 지식이 많은 분' 보다 '날 것의 똑똑함'을 가지신 분이라면 더욱 좋겠습니다. 우리가 풀고자 하는 문제는 지금껏 풀리지 않았던 문제이며, 시장에 레퍼런스가 없습니다. 그렇기에 고정적으로 '이건 이렇게 해야돼' 라는 생각보다, '이건 이렇게 하면 더 좋지 않을까?' 를 먼저 제안주시는 분을 환영합니다.• 현재 무엇이 중요하고, 무엇이 중요하지 않은지 직관적으로 판단하는 분이라면 좋겠습니다. 고정적인 프로세스와 체계를 만들고, 시스템을 다지는건 초기 스타트업에 필요하지 않습니다. 속도와 임팩트를 위해선 프로세스를 뭉개고 가실 수 있는 분을 더욱 선호합니다."
29492,https://career.programmers.co.kr/job_positions/29492,Data Engineer(Junior),경기,데이터 엔지니어링,,KR,와드,2025-01-17-16,2,10,캐치테이블에서 발생하는 다양한 데이터를 수집하고 이를 활용할 수 있는 환경 구성 및 제공데이터를 더욱 효율적으로 사용할 수 있도록 데이터 표준 제공데이터 인프라와 데이터 품질을 관리 모니터링 캐치테이블에서 발생하는 다양한 데이터를 수집하고 이를 활용할 수 있는 환경 구성 및 제공데이터를 더욱 효율적으로 사용할 수 있도록 데이터 표준 제공데이터 인프라와 데이터 품질을 관리 모니터링,"* 하나 이상의 프로그래밍 언어에 능숙하신 분 (Python, Java)
* 클라우드 플랫폼(AWS, GCP 등)에서의 데이터 파이프라인 구축 및 운영 경험자
* Kubernetes, Docker 환경에 익숙하신 분
* Airflow를 통해 데이터 파이프라인 구성 경험이 있으신 분
* 데이터 엔지니어링 분야 관련 경력 2년 이상 보유자","* 데이터 거버넌스 및 데이터 품질 관리 경험이 있으신 분
* 대용량 데이터 처리 및 실시간 데이터 스트리밍 경험이 있으신 분
* 데이터 모델링 및 데이터 마트 구성 경험이 있으신 분"
29539,https://career.programmers.co.kr/job_positions/29539,Android developer,서울,안드로이드,"Android, Java, Realm",KR,레트리카,2025-01-17-16,3,7,"• 카메라 모듈 개발, 서버/클라이언트 통신, 사진/비디오 미디어 처리• 고성능 경량 및 높은 호환성 앱 개발•Java, Gradle, Data Binding, MVVM, RxJava, Realm, Room•Offline-first App을 지향하며, 불안정한 네트워크에서도 원활한 동작이 가능한 앱을 제작합니다.(기본적으로 Android 앱을 개발합니다. 프로젝트 상황에 따라 iOS 앱이나 Web UI 개발에 참여하게 됩니다.)",•컴퓨터 또는 전산 관련 학과 졸업 또는 그 만큼의 기반 지식 습득•2년 이상의 실무 경력•3년에서 7년 사이 Android Application 프로그래밍 경험• iOS App 개발 / Web UI 개발이 가능한 사람•창의적인 사고방식과 기술적 과제를 극복하는 능력•고성능이 요구되는 코드 제작과 배포 경험•기존 Legacy 코드를 기반으로 새로운 기능과 개선을 적용할 수 있는 능력,"•안드로이드 카메라 관련 경력 또는 경험•그래픽스나 영상 관련 경력 또는 경험•이미지/디스플레이/오디오 신호 처리 워크로드를 위한 하드웨어 가속 경험•렌더러 또는 쉐이더 개발 경험•AR, VR 관련 경력 또는 경험•Machine learning, Deep learning 관련 경력 또는 경험•시각적 결과물에 대한 디테일에 집중해서 개발할 수 있는 사람•iOS 앱 개발 경력 또는 경험•프론트(Frontend) 웹 개발 경력 또는 경험"
22379,https://career.programmers.co.kr/job_positions/22379,Front_End Developer,경기,프론트엔드,"ReactJS, TypeScript, Redux.js, Vanilla JS, Webpack, Storybook, GitHub, ESLint",KR,와드,2025-01-17-16,5,11,프론트엔드 설계 및 개발레거시 개선 및 성능 최적화,*React 사용 경험이 있으신 분*UX/UI 개발 경험이 있으신 분*컴퓨터 사이언스 기본 지식이 있으신 분*유관 경력 5년 이상 또는 그에 준하는 경험을 하신 분*유관 팀과 원활한 커뮤니케이션이 가능한 분,"*웹뷰 개발 경험이 많으신 분*캐치테이블 비즈니스에 관심이 많은 분*아래 기술스택에 대한 경험이 다수 있는 분*주요 기술 : React.js, TypeScript, TanStack Query, Recoil, Redux, vanilla-extract, Webpack, Vite, Nx, StoryBook*업무 도구 : Github, Slack, Jira, Confluence*코드 리뷰 : Github PR*빌드, 배포 자동화 : GitHub Actions*컨벤션 : ESLint, Prettier, TypeScript"
29540,https://career.programmers.co.kr/job_positions/29540,[SDK Product 팀] 클라이언트 엔지니어(Android SDK) (경력 1년 이상) ,서울,"프론트엔드, 안드로이드",,KR,버즈빌,2025-01-17-16,1,3,"Android Native SDK 의 신규 기능 개발 및 유지보수에 기여합니다.Next.js 기반 Android Hybrid SDK 의 개발에 기여합니다.고객이 제보한 크래시, 기능 오동작 등의 문제를 분석하고 해결합니다.SDK 연동 문서를 작성하는데 기여하고, 동시에 연동 문서의 무결성을 검증합니다. Android Native SDK 의 신규 기능 개발 및 유지보수에 기여합니다.Next.js 기반 Android Hybrid SDK 의 개발에 기여합니다.고객이 제보한 크래시, 기능 오동작 등의 문제를 분석하고 해결합니다.SDK 연동 문서를 작성하는데 기여하고, 동시에 연동 문서의 무결성을 검증합니다.",Android 아키텍쳐를 이해하고 있습니다.이해하기 쉬운 코드를 작성합니다.자료구조 및 기초적인 알고리즘에 대한 이해와 논리적 사고력을 갖추고 있습니다.문제 해결 능력이 뛰어납니다. Android 아키텍쳐를 이해하고 있습니다.이해하기 쉬운 코드를 작성합니다.자료구조 및 기초적인 알고리즘에 대한 이해와 논리적 사고력을 갖추고 있습니다.문제 해결 능력이 뛰어납니다.,"Android 어플리케이션을 운영한 경험이 있습니다.하이브리드 어플리케이션을 개발 및 운영한 경험이 있습니다.리액트 네이티브 개발 및 운영한 경험이 있습니다.SDK 혹은 라이브러리 개발 및 운영 경험이 있습니다.테스트하기 좋은 코드를 작성합니다.디자인 패턴을 익숙하게 활용하고, Clean architecture와 DDD에 대해 알고 있습니다. Android 어플리케이션을 운영한 경험이 있습니다.하이브리드 어플리케이션을 개발 및 운영한 경험이 있습니다.리액트 네이티브 개발 및 운영한 경험이 있습니다.SDK 혹은 라이브러리 개발 및 운영 경험이 있습니다.테스트하기 좋은 코드를 작성합니다.디자인 패턴을 익숙하게 활용하고, Clean architecture와 DDD에 대해 알고 있습니다."
